,episode_length,velocity_step_mean,success,episode_reward,episode_cost,crash,crash_vehicle,out_of_road,crash_object,crash_building,crash_sidewalk,first_crash_step,first_crash_vehicle_step,first_out_of_road_step,crash_vehicle_steps,out_of_road_steps,route_completion,rss_unsafe_steps,rss_longitudinal_unsafe_steps,rss_lateral_unsafe_steps,rss_shield_steps,rss_longitudinal_shield_steps,rss_lateral_shield_steps,rss_spring_soft_steps,rss_longitudinal_spring_soft_steps,rss_lateral_spring_soft_steps,rss_attack_steps,rss_front_attack_steps,rss_lateral_attack_steps,rss_uncertainty_steps,rss_front_uncertainty_steps,rss_lateral_uncertainty_steps,rss_attack_delta_mean,rss_lateral_attack_delta_mean,rss_front_distance_noise_mean,rss_lateral_gap_noise_mean,rss_front_distance_raw_mean,rss_front_distance_attacked_mean,rss_front_distance_noisy_mean,rss_front_distance_used_mean,rss_lateral_gap_raw_mean,rss_lateral_gap_attacked_mean,rss_lateral_gap_noisy_mean,rss_lateral_gap_used_mean,rss_first_unsafe_step,rss_first_longitudinal_unsafe_step,rss_first_lateral_unsafe_step,rss_first_shield_step,rss_first_lateral_shield_step,rss_first_spring_soft_step,rss_first_attack_step,rss_first_front_attack_step,rss_first_lateral_attack_step,rss_first_uncertainty_step,rss_first_front_uncertainty_step,rss_first_lateral_uncertainty_step,episode,ckpt_index,env_id,num_ep_in_one_env
30,415,7.17121712527305,True,307.9197907812826,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9829026037965276,21,11,10,28,10,2,16,16,0,0,0,0,239,239,19,0.0,0.0,-0.1854483505495638,-0.0116971015241856,31.579547734225695,31.579547734225695,31.394099383676146,31.394099383676146,3.847439357638343,3.847439357638343,3.8555461861492297,3.8555461861492297,143,143,311,146,324,147,-1,-1,-1,90,90,312,31,7600,1030,1
31,583,7.692680681530488,True,466.81758023501743,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9914418786458127,35,6,35,37,6,32,0,0,0,0,0,0,330,320,38,0.0,0.0,0.0923441097857095,0.012006754652574107,52.766552564536674,52.766552564536674,52.85889667432235,52.85889667432235,1.179842774139385,1.179842774139385,1.2059014363428302,1.2059014363428302,151,431,151,152,152,-1,-1,-1,-1,1,1,152,32,7600,1031,1
32,361,7.734884793339713,True,289.53927900424446,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.980728150695176,19,10,9,16,9,7,0,0,0,0,0,0,64,64,15,0.0,0.0,0.18930900780838864,-0.07348167981205429,18.35316464803522,18.35316464803522,18.542473655843615,18.542473655843615,3.240416350872307,3.240416350872307,3.1669346710602526,3.1669346710602526,167,167,187,168,188,-1,-1,-1,-1,167,167,188,33,7600,1032,1
33,378,9.649305592376297,True,379.8386127153094,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9865834009320003,9,9,0,20,10,0,10,10,0,0,0,0,199,199,0,0.0,0.0,-0.007296187530035474,0.0,52.03703195843773,52.03703195843773,52.029735770907685,52.029735770907685,0.0,0.0,0.0,0.0,197,197,-1,191,-1,191,-1,-1,-1,127,127,-1,34,7600,1033,1
34,736,7.213652216911016,True,553.0139121423937,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9903801619121854,44,39,5,74,33,2,39,39,0,0,0,0,527,513,14,0.0,0.0,-0.004311064610205393,0.04916510932902692,27.86580236450213,27.86580236450213,27.86149129989193,27.86149129989193,3.264684093343647,3.264684093343647,3.3155805042457493,3.3155805042457493,77,149,77,78,78,281,-1,-1,-1,78,137,78,35,7600,1034,1
35,453,8.136428779275922,True,382.88716108853157,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.986782877457359,23,23,0,42,18,0,24,24,0,0,0,0,384,384,0,0.0,0.0,0.1165115041993617,0.0,34.605002941620334,34.605002941620334,34.72151444581964,34.72151444581964,0.0,0.0,0.0,0.0,122,122,-1,120,-1,120,-1,-1,-1,40,40,-1,36,7600,1035,1
36,390,6.85099061272371,True,278.5408210576839,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9836585104980117,11,11,0,49,19,0,30,30,0,0,0,0,361,361,0,0.0,0.0,-0.12150718936084004,0.0,28.261955835790832,28.261955835790832,28.140448646429906,28.140448646429906,0.0,0.0,0.0,0.0,67,67,-1,65,-1,65,-1,-1,-1,1,1,-1,37,7600,1036,1
37,418,8.090505594980158,True,351.18351712866917,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9866046890152623,21,21,0,28,19,0,9,9,0,0,0,0,313,313,0,0.0,0.0,0.12026343804833696,0.0,37.848566882820634,37.848566882820634,37.96883032086896,37.96883032086896,0.0,0.0,0.0,0.0,161,161,-1,162,-1,339,-1,-1,-1,61,61,-1,38,7600,1037,1
38,327,7.787677140634667,False,265.47218940988563,1.0,True,True,False,False,False,False,327,327,-1,1,0,0.6332328884792013,21,3,18,22,5,12,5,1,4,0,0,0,245,245,28,0.0,0.0,0.004956036057278928,-0.012114893263900707,47.63075225942631,47.63075225942631,47.635708295483546,47.635708295483546,2.265198121571401,2.265198121571401,2.2530832283075006,2.2530832283075006,147,260,147,149,163,149,-1,-1,-1,1,1,147,39,7600,1038,1
39,389,7.82073231287313,True,315.66387444494455,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.98598710735841,2,2,0,2,2,0,0,0,0,0,0,0,233,233,0,0.0,0.0,0.014329613972333951,0.0,64.1180749592007,64.1180749592007,64.13240457317312,64.13240457317312,0.0,0.0,0.0,0.0,286,286,-1,287,-1,-1,-1,-1,-1,1,1,-1,40,7600,1039,1
40,341,9.608774105475858,True,340.8595869102809,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9854904791640313,1,0,1,1,0,1,0,0,0,0,0,0,93,92,1,0.0,0.0,0.05031049882668166,-0.583741354299599,79.76989110228918,79.76989110228918,79.82020160111588,79.82020160111588,5.580359790676242,5.580359790676242,4.996618436376643,4.996618436376643,90,-1,90,91,91,-1,-1,-1,-1,39,39,91,41,7600,1040,1
41,383,7.606484297132408,True,304.95869593165975,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9870299182656332,15,15,0,20,15,0,5,5,0,0,0,0,290,290,0,0.0,0.0,0.07382360059379331,0.0,42.247802815866876,42.247802815866876,42.32162641646072,42.32162641646072,0.0,0.0,0.0,0.0,133,133,-1,134,-1,134,-1,-1,-1,39,39,-1,42,7600,1041,1
42,353,8.000250281448585,True,293.1663910232596,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9850115950237095,19,19,0,31,12,0,19,19,0,0,0,0,208,208,0,0.0,0.0,0.22395624518313464,0.0,36.13142223101406,36.13142223101406,36.35537847619707,36.35537847619707,0.0,0.0,0.0,0.0,155,155,-1,156,-1,172,-1,-1,-1,119,119,-1,43,7600,1042,1
43,629,7.22096976585696,True,471.85804171043924,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9895051653967957,30,22,8,43,19,6,18,18,0,0,0,0,533,533,11,0.0,0.0,-0.011064384576969379,-0.004042763441552113,42.20741155790165,42.20741155790165,42.19634717332466,42.19634717332466,1.4854244147587465,1.4854244147587465,1.4813816513171945,1.4813816513171945,109,109,279,108,280,108,-1,-1,-1,41,41,280,44,7600,1043,1
44,303,9.234059416449147,True,291.2712138112193,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9826181627345486,8,8,0,20,5,0,15,15,0,0,0,0,217,217,0,0.0,0.0,-0.08261737545385317,0.0,58.65754918762323,58.65754918762323,58.574931812169346,58.574931812169346,0.0,0.0,0.0,0.0,210,210,-1,207,-1,207,-1,-1,-1,1,1,-1,45,7600,1044,1
45,533,7.856410298216446,True,434.4987058091905,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9879682998716044,17,17,0,33,21,0,12,12,0,0,0,0,488,488,0,0.0,0.0,0.12523040847717123,0.0,35.6362582867786,35.6362582867786,35.76148869525576,35.76148869525576,0.0,0.0,0.0,0.0,108,108,-1,93,-1,106,-1,-1,-1,1,1,-1,46,7600,1045,1
46,664,8.06401787944976,True,556.8431933964557,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9919322523044359,59,22,37,59,17,19,23,22,1,0,0,0,545,545,46,0.0,0.0,0.019191671909539194,-0.05419597622905502,51.65315610146082,51.65315610146082,51.67234777337036,51.67234777337036,1.2235168169563324,1.2235168169563324,1.1693208407272775,1.1693208407272775,133,133,257,134,258,137,-1,-1,-1,38,38,258,47,7600,1046,1
47,268,8.26623614864043,True,229.9073991553597,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9771086207859091,8,0,8,20,5,7,8,7,1,0,0,0,228,220,8,0.0,0.0,-0.14556954511663894,0.029832791802620065,52.080939563043,52.080939563043,51.935370017926346,51.935370017926346,1.130689215191781,1.130689215191781,1.160522006994401,1.160522006994401,238,-1,238,108,240,108,-1,-1,-1,1,1,239,48,7600,1047,1
48,563,6.807134119290013,True,395.1349599289707,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9829791444955831,31,17,17,40,16,9,15,15,0,0,0,0,385,385,25,0.0,0.0,-0.17325875394411172,0.017411240942720906,29.055487338635935,29.055487338635935,28.88222858469188,28.88222858469188,2.4434262444233235,2.4434262444233235,2.460837485366044,2.460837485366044,153,153,366,94,376,94,-1,-1,-1,90,90,360,49,7600,1048,1
49,431,7.785748255394762,True,348.2090599858042,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.98580900958589,15,14,1,47,16,1,30,30,0,0,0,0,340,335,5,0.0,0.0,0.19485057416287752,-0.3155819869494043,34.702872432250864,34.702872432250864,34.89772300641376,34.89772300641376,4.974083180241518,4.974083180241518,4.658501193292113,4.658501193292113,64,64,383,65,384,65,-1,-1,-1,1,1,370,50,7600,1049,1
